Symbol,avg_score,count,sub_cate,yearquarter
1809,0.06079703184297028,1294,灵活配置型基金,2019H1
1810,0.05605553514579626,1294,灵活配置型基金,2019H1
1811,0.06730994605379803,586,偏股混合型基金,2019H1
1816,0.06426543206538946,1294,灵活配置型基金,2019H1
1817,0.10496662069458246,1294,灵活配置型基金,2019H1
1822,0.07143522975779201,1294,灵活配置型基金,2019H1
1825,0.08843599370876812,285,普通股票型基金,2019H1
1827,0.018978054996325596,1294,灵活配置型基金,2019H1
1829,0.07153178325617089,1294,灵活配置型基金,2019H1
1830,0.05491647546687353,1294,灵活配置型基金,2019H1
1832,0.03295533464865886,1294,灵活配置型基金,2019H1
1835,0.10515919948335721,1294,灵活配置型基金,2019H1
1837,0.032340609491376494,1294,灵活配置型基金,2019H1
1838,0.015691638812016958,1294,灵活配置型基金,2019H1
1849,0.04331680153079915,285,普通股票型基金,2019H1
1850,0.07561078586343382,1294,灵活配置型基金,2019H1
1852,0.05399471797499588,1294,灵活配置型基金,2019H1
1856,0.0627445107201039,1294,灵活配置型基金,2019H1
1857,0.045692405973333586,1294,灵活配置型基金,2019H1
1858,0.07092072804266988,1294,灵活配置型基金,2019H1
1861,0.028567711423129374,1294,灵活配置型基金,2019H1
1864,0.03719160895245116,1294,灵活配置型基金,2019H1
1866,0.04604716958876456,1294,灵活配置型基金,2019H1
1869,0.057793998987937675,1294,灵活配置型基金,2019H1
1874,0.037902382100380584,1294,灵活配置型基金,2019H1
1875,0.03343386419156671,1294,灵活配置型基金,2019H1
1877,0.04267806678325171,285,普通股票型基金,2019H1
1878,0.060153894465040825,285,普通股票型基金,2019H1
1879,0.12649959620173973,87,增强指数型基金,2019H1
1880,0.05968578220319885,1294,灵活配置型基金,2019H1
1892,0.05148800215835015,1294,灵活配置型基金,2019H1
1897,0.02131740489561312,1294,灵活配置型基金,2019H1
1898,0.0385495758341219,1294,灵活配置型基金,2019H1
1899,0.04684795648368261,303,被动指数型基金,2019H1
1900,0.03145899657096864,586,偏股混合型基金,2019H1
1901,0.07592720964868079,1294,灵活配置型基金,2019H1
1903,0.07183898793849398,1294,灵活配置型基金,2019H1
1905,0.07040226094643696,1294,灵活配置型基金,2019H1
1907,0.03709137829949081,1294,灵活配置型基金,2019H1
1910,0.10351065818662643,1294,灵活配置型基金,2019H1
1914,0.0659241980137481,157,偏债混合型基金,2019H1
1915,0.04467183675697649,285,普通股票型基金,2019H1
1917,0.06941950853358492,285,普通股票型基金,2019H1
1922,0.07597574967197519,1294,灵活配置型基金,2019H1
1924,0.07361980498265658,1294,灵活配置型基金,2019H1
1927,0.07535885781266721,1294,灵活配置型基金,2019H1
1932,0.16226826741057593,157,偏债混合型基金,2019H1
1933,0.03836145222707847,1294,灵活配置型基金,2019H1
1938,0.06295660299722819,285,普通股票型基金,2019H1
1939,0.10160213872002954,1294,灵活配置型基金,2019H1
1940,0.05557595311339805,1294,灵活配置型基金,2019H1
1942,0.055452696802151216,1294,灵活配置型基金,2019H1
1951,0.06607927709124788,1294,灵活配置型基金,2019H1
1955,0.06211873963626205,586,偏股混合型基金,2019H1
1956,0.046467884738312724,285,普通股票型基金,2019H1
1959,0.07088463607106002,1294,灵活配置型基金,2019H1
1965,0.06750950718669568,1294,灵活配置型基金,2019H1
1967,0.06065250021862808,1294,灵活配置型基金,2019H1
1970,0.03745708846559252,1294,灵活配置型基金,2019H1
1972,0.07093972869367093,1294,灵活配置型基金,2019H1
1974,0.07698673954906997,285,普通股票型基金,2019H1
1975,0.021503370006470648,285,普通股票型基金,2019H1
1978,0.0726965269012847,1294,灵活配置型基金,2019H1
1980,0.035112833737207624,586,偏股混合型基金,2019H1
1983,0.05713935668952327,1294,灵活配置型基金,2019H1
1985,0.047040982219919356,586,偏股混合型基金,2019H1
1986,0.026169265685253008,1294,灵活配置型基金,2019H1
1990,0.03789021393141692,1294,灵活配置型基金,2019H1
2000,0.11128366345860012,157,偏债混合型基金,2019H1
2001,0.07763999876221839,1294,灵活配置型基金,2019H1
2003,0.06979721100332277,1294,灵活配置型基金,2019H1
2005,0.11128366345860012,157,偏债混合型基金,2019H1
2006,0.11039177012321338,157,偏债混合型基金,2019H1
2009,0.09431209885653816,1294,灵活配置型基金,2019H1
2011,0.051453882940946584,1294,灵活配置型基金,2019H1
2015,0.08537309531588823,1294,灵活配置型基金,2019H1
2018,0.06253013224179033,1294,灵活配置型基金,2019H1
2020,0.049693367369892175,1294,灵活配置型基金,2019H1
2021,0.07763999876221839,1294,灵活配置型基金,2019H1
2025,0.06729308385482254,1294,灵活配置型基金,2019H1
2027,0.08346641432170765,1294,灵活配置型基金,2019H1
2031,0.08681581459986797,1294,灵活配置型基金,2019H1
2049,0.08147315909492979,1294,灵活配置型基金,2019H1
2054,0.08813157031005618,1294,灵活配置型基金,2019H1
2057,0.0890765022830116,1294,灵活配置型基金,2019H1
2064,0.09643565524623897,1294,灵活配置型基金,2019H1
2067,0.0344211066840216,1294,灵活配置型基金,2019H1
2076,0.08643038281849741,87,增强指数型基金,2019H1
2083,0.040269720961769395,1294,灵活配置型基金,2019H1
2085,0.05148800215835015,1294,灵活配置型基金,2019H1
2087,0.07035314162147344,1294,灵活配置型基金,2019H1
2095,0.0596664507721854,1294,灵活配置型基金,2019H1
2103,0.037822353144652536,1294,灵活配置型基金,2019H1
2111,0.08245744592053315,1294,灵活配置型基金,2019H1
2116,0.06038876628947448,1294,灵活配置型基金,2019H1
2118,0.0518480758208794,1294,灵活配置型基金,2019H1
2120,0.06729299793760482,1294,灵活配置型基金,2019H1
2121,0.0514605141216235,285,普通股票型基金,2019H1
2123,0.08067729754227324,1294,灵活配置型基金,2019H1
2124,0.06780282060975217,1294,灵活配置型基金,2019H1
2125,0.07316551308908353,1294,灵活配置型基金,2019H1
2132,0.07013860034928732,1294,灵活配置型基金,2019H1
2133,0.044107717590017304,1294,灵活配置型基金,2019H1
2134,0.06729308385482254,1294,灵活配置型基金,2019H1
2135,0.06451067343630235,1294,灵活配置型基金,2019H1
2137,0.022435829411841912,1294,灵活配置型基金,2019H1
2142,0.028827554749438586,1294,灵活配置型基金,2019H1
2145,0.04524058396093129,1294,灵活配置型基金,2019H1
2146,0.07436393610658534,157,偏债混合型基金,2019H1
2148,0.09385831327470147,1294,灵活配置型基金,2019H1
2149,0.07938617988096594,1294,灵活配置型基金,2019H1
2152,0.056616939404918847,1294,灵活配置型基金,2019H1
2155,0.017472044663306964,1294,灵活配置型基金,2019H1
2156,0.10203049595610247,1294,灵活配置型基金,2019H1
2159,0.053748612565549685,1294,灵活配置型基金,2019H1
2160,0.06900537805694729,1294,灵活配置型基金,2019H1
2161,0.06386838628340952,1294,灵活配置型基金,2019H1
2168,0.07008414003107562,285,普通股票型基金,2019H1
2174,0.02866052238593634,1294,灵活配置型基金,2019H1
2179,0.04757699233085655,1294,灵活配置型基金,2019H1
2181,0.059474856131169374,1294,灵活配置型基金,2019H1
2182,0.07363601860937902,1294,灵活配置型基金,2019H1
2189,0.0709902905566485,1294,灵活配置型基金,2019H1
2190,0.05892154466062298,1294,灵活配置型基金,2019H1
2194,0.043025310220238325,157,偏债混合型基金,2019H1
2210,0.011356956932975525,285,普通股票型基金,2019H1
2211,0.07990636783860723,1294,灵活配置型基金,2019H1
2212,0.07858390128078047,1294,灵活配置型基金,2019H1
2213,0.062255015036982185,1294,灵活配置型基金,2019H1
2214,0.059261265350793554,1294,灵活配置型基金,2019H1
2216,0.06981947543380211,1294,灵活配置型基金,2019H1
2220,0.05080136916653423,1294,灵活配置型基金,2019H1
2222,0.08782487244993355,1294,灵活配置型基金,2019H1
2227,0.1234109960021866,157,偏债混合型基金,2019H1
2229,0.055377162677611655,285,普通股票型基金,2019H1
2231,0.07377609115225651,1294,灵活配置型基金,2019H1
2236,0.09518810136400455,303,被动指数型基金,2019H1
2244,0.087119575509646,1294,灵活配置型基金,2019H1
2249,0.06235208547525852,1294,灵活配置型基金,2019H1
2251,0.08146482986343878,1294,灵活配置型基金,2019H1
2252,0.04863597750174341,1294,灵活配置型基金,2019H1
2256,0.03726293544235154,1294,灵活配置型基金,2019H1
2258,0.044371390969118324,1294,灵活配置型基金,2019H1
2259,0.04627473542083142,1294,灵活配置型基金,2019H1
2261,0.08916062455900711,1294,灵活配置型基金,2019H1
2264,0.03182159596500831,1294,灵活配置型基金,2019H1
2269,0.06386838628340952,1294,灵活配置型基金,2019H1
2270,0.02604897203783239,1294,灵活配置型基金,2019H1
2271,0.0334228088978634,1294,灵活配置型基金,2019H1
2272,0.04821596605715106,1294,灵活配置型基金,2019H1
2281,0.07660918312920599,1294,灵活配置型基金,2019H1
2282,0.07002944004588066,1294,灵活配置型基金,2019H1
2289,0.06689266706556445,285,普通股票型基金,2019H1
2291,0.04910756775470489,1294,灵活配置型基金,2019H1
2292,0.034334425036225906,1294,灵活配置型基金,2019H1
2293,0.08064780807283801,1294,灵活配置型基金,2019H1
2296,0.04372774919654805,1294,灵活配置型基金,2019H1
2300,0.04742876860688909,285,普通股票型基金,2019H1
2303,0.051911654290565,1294,灵活配置型基金,2019H1
2304,0.0452393472606803,1294,灵活配置型基金,2019H1
2305,0.03864024472434316,586,偏股混合型基金,2019H1
2307,0.08168476589451039,1294,灵活配置型基金,2019H1
2310,0.08696904459007444,87,增强指数型基金,2019H1
2311,0.08696904459007444,87,增强指数型基金,2019H1
2317,0.0760671285998408,157,偏债混合型基金,2019H1
2319,0.03188503612362029,1294,灵活配置型基金,2019H1
2331,0.16231405988905076,157,偏债混合型基金,2019H1
2332,0.07111739204530682,285,普通股票型基金,2019H1
2334,0.056889878215039456,285,普通股票型基金,2019H1
2340,0.07419213705136732,586,偏股混合型基金,2019H1
2345,0.041981002859090344,1294,灵活配置型基金,2019H1
2350,0.05329620116408276,1294,灵活配置型基金,2019H1
2358,0.08153991594463848,1294,灵活配置型基金,2019H1
2363,0.07818494817595406,1294,灵活配置型基金,2019H1
2367,0.056166575118968394,1294,灵活配置型基金,2019H1
2376,0.06346404367058867,1294,灵活配置型基金,2019H1
2378,0.09808223836420465,1294,灵活配置型基金,2019H1
2383,0.02627675598351855,1294,灵活配置型基金,2019H1
2387,0.051288916186936026,285,普通股票型基金,2019H1
2388,0.027792187202513963,1294,灵活配置型基金,2019H1
2389,0.09647768901314127,1294,灵活配置型基金,2019H1
2407,0.04964042604704925,1294,灵活配置型基金,2019H1
2408,0.04200588656529602,1294,灵活配置型基金,2019H1
2409,0.08572520857077329,1294,灵活配置型基金,2019H1
2411,0.10637650302023992,1294,灵活配置型基金,2019H1
2413,0.0899394791788483,1294,灵活配置型基金,2019H1
2415,0.07488500921386203,1294,灵活配置型基金,2019H1
2419,0.05559240299501092,586,偏股混合型基金,2019H1
2420,0.04839077672239718,1294,灵活配置型基金,2019H1
2430,0.08887879567316526,1294,灵活配置型基金,2019H1
2434,0.08916062455900711,1294,灵活配置型基金,2019H1
2443,0.030793443989697345,1294,灵活配置型基金,2019H1
2449,0.052260549695459846,1294,灵活配置型基金,2019H1
2450,0.041836127964221904,1294,灵活配置型基金,2019H1
2455,0.0645913297930873,1294,灵活配置型基金,2019H1
2456,0.09965519030748285,1294,灵活配置型基金,2019H1
2458,0.04131405627181521,1294,灵活配置型基金,2019H1
2461,0.0890765022830116,1294,灵活配置型基金,2019H1
2472,0.060180307409946995,1294,灵活配置型基金,2019H1
2482,0.05110083512162607,1294,灵活配置型基金,2019H1
2494,0.0824423850733478,157,偏债混合型基金,2019H1
2495,0.05078185767923075,1294,灵活配置型基金,2019H1
2497,0.07562950654597689,1294,灵活配置型基金,2019H1
2498,0.06019612244401235,1294,灵活配置型基金,2019H1
2502,0.0890765022830116,1294,灵活配置型基金,2019H1
2504,0.08206566299916021,1294,灵活配置型基金,2019H1
2510,0.0979916570579697,87,增强指数型基金,2019H1
2512,0.04291232546361934,1294,灵活配置型基金,2019H1
2514,0.049881830163254294,1294,灵活配置型基金,2019H1
2518,0.0549527687029416,1294,灵活配置型基金,2019H1
2535,0.08779362661156215,1294,灵活配置型基金,2019H1
2537,0.04411880436164993,1294,灵活配置型基金,2019H1
2542,0.08151073528641191,1294,灵活配置型基金,2019H1
2543,0.08675943472522697,1294,灵活配置型基金,2019H1
2545,0.05709508390097847,1294,灵活配置型基金,2019H1
2547,0.052153735325964616,1294,灵活配置型基金,2019H1
2558,0.05928844267199599,1294,灵活配置型基金,2019H1
2560,0.05309587937507665,1294,灵活配置型基金,2019H1
2561,0.04218118951329885,1294,灵活配置型基金,2019H1
2562,0.03922937213981189,586,偏股混合型基金,2019H1
2563,0.03811480434880611,1294,灵活配置型基金,2019H1
2564,0.03405061028350768,1294,灵活配置型基金,2019H1
2567,0.07723220107915707,1294,灵活配置型基金,2019H1
2573,0.08787119190620292,1294,灵活配置型基金,2019H1
2574,0.046235891825974144,1294,灵活配置型基金,2019H1
2577,0.05180588245365392,1294,灵活配置型基金,2019H1
2581,0.049881830163254294,1294,灵活配置型基金,2019H1
2584,0.07315894408735199,1294,灵活配置型基金,2019H1
2585,0.1094280101200191,1294,灵活配置型基金,2019H1
2593,0.05254281262005754,586,偏股混合型基金,2019H1
2594,0.05593354131024574,1294,灵活配置型基金,2019H1
2595,0.04369097128816827,285,普通股票型基金,2019H1
2597,0.06589262230988224,1294,灵活配置型基金,2019H1
2598,0.03983171828480118,586,偏股混合型基金,2019H1
2601,0.06467908615346453,1294,灵活配置型基金,2019H1
2602,0.1081322109813143,157,偏债混合型基金,2019H1
2604,0.0677057019168751,1294,灵活配置型基金,2019H1
2605,0.05374562063155809,1294,灵活配置型基金,2019H1
2612,0.053015040456180884,157,偏债混合型基金,2019H1
2614,0.08903714831323982,1294,灵活配置型基金,2019H1
2616,0.08887879567316526,1294,灵活配置型基金,2019H1
2618,0.08784162965038185,1294,灵活配置型基金,2019H1
2620,0.027620731419399386,1294,灵活配置型基金,2019H1
2621,0.05225097152257432,285,普通股票型基金,2019H1
2622,0.07204366642463562,1294,灵活配置型基金,2019H1
2624,0.05992117303751863,1294,灵活配置型基金,2019H1
2628,0.0646628666655815,1294,灵活配置型基金,2019H1
2630,0.0889386869113211,1294,灵活配置型基金,2019H1
2634,0.057752158325692665,1294,灵活配置型基金,2019H1
2639,0.027647126522129264,1294,灵活配置型基金,2019H1
2640,0.04092664792421892,157,偏债混合型基金,2019H1
2649,0.07147179877195126,1294,灵活配置型基金,2019H1
2653,0.07274632439425914,1294,灵活配置型基金,2019H1
2656,0.14979997447541246,303,被动指数型基金,2019H1
2657,0.09756239370868999,1294,灵活配置型基金,2019H1
2662,0.0710669789328153,1294,灵活配置型基金,2019H1
2664,0.06270336438369123,1294,灵活配置型基金,2019H1
2666,0.05033206659363723,1294,灵活配置型基金,2019H1
